Company,UNIT NUMBER,UNIT STATUS,CATEGORY,CATEGORY_CLASS_DESC,YEAR,MAKE,MODEL,IN SERVICE DATE,DISPOSAL DATE,Meter
Company A,L1601503,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,08/17/2016,11/30/2023,0
Company A,L1601504,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,08/17/2016,11/30/2023,0
Company A,L1601513,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,08/01/2016,,0
Company A,L1601514,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,08/01/2016,,0
Company A,L1601573,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,08/31/2016,,0
Company A,L1601577,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,08/31/2016,,0
Company C,L1601592,SCRAPPED,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/08/2016,08/16/2024,0
Company C,L1601594,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/08/2016,,0
Company C,L1601596,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/08/2016,,0
Company A,L1601598,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,09/08/2016,,0
Company A,L1601599,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,09/08/2016,,0
Company A,L1601600,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,09/08/2016,,0
Company A,L1601601,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,09/08/2016,,0
Company A,L1601603,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,09/08/2016,04/11/2024,0
Company A,L1601604,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,09/08/2016,12/11/2024,0
Company A,L1601605,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,09/08/2016,,0
Company A,L1601611,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,08/01/2016,,0
Company A,L1601612,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,08/01/2016,,0
Company B,L1601637,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/29/2016,,0
Company B,L1601639,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/29/2016,,0
Company B,L1601641,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/29/2016,,0
Company B,L1601643,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/29/2016,,0
Company B,L1601645,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/30/2016,,0
Company B,L1601647,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/30/2016,,0
Company A,L1601656,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/05/2016,,0
Company A,L1601657,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/05/2016,,0
Company A,L1601658,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/05/2016,,0
Company A,L1601660,SCRAPPED,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,10/05/2016,11/13/2024,0
Company A,L1601661,SCRAPPED,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,10/05/2016,04/17/2024,0
Company A,L1601662,SCRAPPED,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,10/05/2016,03/06/2024,0
Company A,L1601663,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,10/05/2016,,0
Company A,L1601664,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,10/05/2016,,0
Company A,L1601680,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/05/2016,09/26/2023,0
Company A,L1601682,IN SERVICE,TRAILER-STORA,Trailer,2013,GREAT DANE,48,10/05/2016,,19428
Company A,L1601683,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/05/2016,10/12/2023,0
Company A,L1601684,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/05/2016,,0
Company A,L1601685,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/05/2016,,0
Company A,L1601686,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/05/2016,,0
Company A,L1601691,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,10/05/2016,,0
Company A,L1601692,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,10/05/2016,,0
Company C,L1601708,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/06/2016,,0
Company C,L1601709,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/06/2016,,0
Company C,L1601710,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/06/2016,,0
Company B,L1601758,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/24/2016,,0
Company B,L1601759,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/24/2016,,0
Company B,L1601760,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/24/2016,,0
Company A,L1601772,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,10/28/2016,,0
Company A,L1601773,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/28/2016,,0
Company A,L1601774,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,10/28/2016,,0
Company A,L1601784,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,11/02/2016,,0
Company A,L1601785,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,11/02/2016,,0
Company A,L1601786,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,11/02/2016,,0
Company B,L1601787,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/02/2016,,0
Company B,L1601788,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/02/2016,,0
Company B,L1601789,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/02/2016,,0
Company B,L1601792,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/02/2016,,0
Company B,L1601825,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/03/2016,,0
Company B,L1601827,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/03/2016,,0
Company B,L1601828,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/03/2016,,0
Company B,L1601829,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/03/2016,,0
Company A,L1601891,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,11/17/2016,05/29/2024,0
Company A,L1601898,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,11/21/2016,,0
Company A,L1601899,SCRAPPED,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,11/21/2016,05/02/2024,0
Company A,L1601901,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,11/21/2016,,0
Company A,L1601902,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,11/21/2016,05/02/2024,0
Company A,L1601903,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,11/21/2016,,0
Company B,L1601908,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/28/2016,,0
Company A,L1601915,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,11/29/2016,08/03/2023,0
Company B,L1601923,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,12/07/2016,,0
Company A,L1601927,SCRAPPED,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,12/15/2016,08/03/2023,0
Company C,L1601935,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,12/20/2016,,0
Company B,L1601936,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,12/20/2016,,0
Company B,L1601960,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/04/2017,,0
Company B,L1601961,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/04/2017,,0
Company B,L1601963,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/04/2017,,0
Company C,L1601974,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-55,01/05/2017,,0
Company A,L1601983,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,01/13/2017,08/02/2023,0
Company A,L1601992,SCRAPPED,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,01/24/2017,07/30/2024,0
Company A,L1601993,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,01/24/2017,,0
Company A,L1601994,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,01/24/2017,,0
Company A,L1602000,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,01/27/2017,,0
Company A,L1602001,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,01/27/2017,,0
Company A,L1602003,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,01/27/2017,,0
Company B,L1602004,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602005,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602006,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602007,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602008,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602009,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602010,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602011,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602012,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602013,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602014,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company B,L1602015,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,01/27/2017,,0
Company A,L1602018,PENDING DECOMMISSION,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,01/31/2017,01/31/2025,0
Company A,L1602022,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,02/14/2017,,0
Company A,L1602023,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,02/14/2017,,0
Company B,L1602045,SCRAPPED,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,04/11/2017,08/16/2024,0
Company A,L1602046,RETURNED TO LESSOR,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,04/17/2017,03/22/2024,0
Company C,L1602051,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,05/31/2017,,0
Company A,L1602053,IN SERVICE,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,06/13/2017,,0
Company B,L1602058,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,07/25/2017,,0
Company B,L1602059,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/05/2017,,0
Company B,L1602060,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/05/2017,,0
Company B,L1602063,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/07/2017,,0
Company B,L1602067,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602068,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602069,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602070,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602071,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602072,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602073,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602074,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602075,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602076,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602077,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/16/2017,,0
Company B,L1602078,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/19/2017,,0
Company B,L1602079,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/19/2017,,0
Company B,L1602081,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602082,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602083,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602084,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602085,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602086,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602087,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602088,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602089,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602090,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602091,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602092,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602093,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602094,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602095,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602096,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602097,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602098,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602099,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602100,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company B,L1602101,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,11/15/2017,,0
Company C,L1602104,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-55,12/19/2017,,0
Company B,L1602118,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602119,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602120,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602121,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602122,PENDING DECOMMISSION,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,12/31/2024,0
Company B,L1602123,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602124,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602125,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602126,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602127,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company B,L1602128,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,02/08/2018,,0
Company C,L1602156,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602158,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602159,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602160,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602161,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602162,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602163,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602164,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602165,SCRAPPED,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,11/01/2024,0
Company C,L1602166,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602167,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602169,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company C,L1602170,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company B,L1602171,SCRAPPED,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,02/02/2024,0
Company B,L1602172,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company B,L1602175,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company B,L1602176,SCRAPPED,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,07/19/2023,0
Company B,L1602177,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company B,L1602178,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/07/2018,,0
Company B,L1602179,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,04/04/2018,,0
Company C,L1602182,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-55,04/24/2018,,0
Company B,L1602183,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,04/24/2018,,0
Company B,L1602184,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,04/24/2018,,0
Company B,L1602185,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,04/24/2018,,0
Company A,L1602227,SCRAPPED,LG-S-TUCK,Liftgate,2016,LEYMAN,LPS,11/27/2018,08/02/2023,0
Company B,L1602228,SCRAPPED,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,12/20/2018,02/14/2024,0
Company B,L1602276,SCRAPPED,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/17/2019,11/13/2024,0
Company B,L1602285,SCRAPPED,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-55,03/16/2020,05/31/2024,0
Company C,L1602286,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,MDL30,05/28/2020,,0
Company B,L1602289,SCRAPPED,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,06/12/2020,07/03/2024,0
Company B,L1602293,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,09/15/2020,,0
Company B,L1602294,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/07/2020,,0
Company B,L1602295,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,12/07/2020,,0
Company A,L1602297,IN SERVICE,LG-S-TUCK,Liftgate,2016,MAXON,RA 4500,12/18/2020,,0
Company B,L1602298,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,12/18/2020,,0
Company A,L1602299,IN SERVICE,LG-S-TUCK,Liftgate,2016,MAXON,RA 4500,02/08/2021,,0
Company A,L1602313,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,08/27/2021,,0
Company B,L1602316,SCRAPPED,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,03/29/2022,08/01/2024,0
Company A,L1602317,IN SERVICE,LG-R-RAIL,Liftgate,2016,LEYMAN,FXD 5500,04/07/2022,,0
Company C,L16T664562,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,,0
Company C,L16T664563,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,,0
Company C,L16T664564,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,,0
Company C,L16U664442,SCRAPPED,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,02/12/2024,0
Company C,L16U664443,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,,0
Company C,L16U664444,SCRAPPED,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,,03/07/2024,0
Company C,L16U664445,SCRAPPED,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,,02/23/2024,0
Company C,L16U664446,SCRAPPED,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,,03/22/2024,0
Company C,L16U664447,SCRAPPED,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,10/17/2024,0
Company C,L16U664448,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,,0
Company C,L16U664449,SCRAPPED,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,07/22/2024,0
Company C,L16U664450,SCRAPPED,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,05/31/2024,0
Company B,L16U664451,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,08/15/2017,,0
Company B,L16U664452,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,08/15/2017,,0
Company B,L16U664453,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,08/15/2017,,0
Company B,L16U664454,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,,0
Company B,L16U664455,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,09/28/2017,,0
Company B,L16U664456,IN SERVICE,LG-R-RAIL,Liftgate,2016,WALTCO,WDV-66,08/15/2017,,0
Company C,L16U665244,IN SERVICE,LG-R-RAIL,Liftgate,2017,WALTCO,WDV-66,09/28/2017,,0
Company B,L16U665245,IN SERVICE,LG-R-RAIL,Liftgate,2017,WALTCO,WDV-66,09/28/2017,,0
Company B,L16U665246,IN SERVICE,LG-R-RAIL,Liftgate,2017,WALTCO,WDV-66,09/28/2017,,0
Company B,L1700000,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/31/2024,,0
Company A,L1700001,IN SERVICE,LG-S-TUCK,Liftgate,2016,MAXON,RA 4500,10/29/2018,,0
Company A,L1700002,IN SERVICE,LG-S-TUCK,Liftgate,2016,MAXON,RA 4500,10/29/2018,,0
Company A,L1700003,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700004,IN SERVICE,LG-S-TUCK,Liftgate,2017,MAXON,RA 4500,10/29/2018,,0
Company A,L1700005,IN SERVICE,LG-S-TUCK,Liftgate,2017,MAXON,RA 4500,10/29/2018,,0
Company A,L1700006,IN SERVICE,LG-S-TUCK,Liftgate,2017,MAXON,RA 4500,10/29/2018,,0
Company A,L1700007,IN SERVICE,LG-S-TUCK,Liftgate,2017,MAXON,RA 4500,10/29/2018,,0
Company B,L1700008,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/21/2024,,0
Company B,L1700009,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/31/2024,,0
Company B,L1700010,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/31/2024,,0
Company B,L1700020,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/31/2024,,0
Company A,L1700021,SCRAPPED,LG-S-TUCK,Liftgate,2017,MAXON,RA 4500,10/29/2018,09/10/2024,0
Company A,L1700025,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700026,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700027,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700028,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700029,IN SERVICE,LG-R-RAIL,Liftgate,2016,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700030,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700031,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700032,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700033,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
Company A,L1700034,IN SERVICE,LG-R-RAIL,Liftgate,2017,MAXON,BMR 5500,10/29/2018,,0
